-0.114348	0.104178	0.101729	0.035173	0.369971	0.301157	0.308664	0.398611	0.232644	0.398149	0.540928	0.393950	0.604900	0.486592	0.359546	0.387229	-0.184621	0.479960	0.715950	0.629775	0.722518	0.854764	0.693831	0.505110	0.141732	-0.608912	-0.854857	-0.838073	-0.727855	-0.410053	-0.128319	0.301619	0.458374	0.839554	0.851328	0.844783	0.863457	0.870630	0.693384	0.611367	0.371025	-0.137895	-0.166600	0.215772	0.379495	0.650505	0.613911	0.545796	0.256673	0.609580	0.682257	0.687587	0.719206	0.745922	0.686216	0.600940	0.421203	0.353025	0.412205	0.461920	0.587827	0.603417	0.531818	0.487787	0.357343	0.421267	0.650541	0.669525	0.573436	0.586615	0.529329	0.511260	0.486141	0.409475	0.420608	0.375921	0.365709	0.352742	0.284544	0.283581	0.333006	0.494602	0.509104	0.556651	0.539844	0.478270	0.403176	0.439280	0.433568	0.445917	0.422794	0.343006	0.394352	0.404636	0.347908	0.308548	0.344479	0.396068	0.354783	0.498413	0.381367	0.385628	0.393874	0.402514	0.404645	0.457187	0.418770	0.329154	0.331643	0.268066	0.233776	0.164019	0.418732	0.516234	0.391573	0.417052	0.335294	0.372192	0.385356	0.401944	0.387571	0.388121	0.353711	0.279446	0.232086	0.277246	0.257732	0.179776	0.189340	0.446932	0.329881	0.276571	0.274471	0.317077	0.376863	0.370487	0.356158	0.372981	0.293878	0.232162	0.204160	0.199884	0.203460	0.113291	0.189527	0.518209	0.385101	0.317321	0.281657	0.335400	0.383212	0.337666	0.333549	0.309692	0.261694	0.222727	0.239988	0.311120	0.182849	0.136851	0.055068	0.412805	0.221069	0.380720	0.280260	0.337582	0.337403	0.324295	0.308656	0.278045	0.190128	0.175886	0.150461	0.247037	0.195049	0.143880	0.061815	0.195853	0.156559	0.260301	0.260318	0.303043	0.278154	0.267842	0.272196	0.251562	0.218334	0.244541	0.231508	0.303736	0.249681	0.216898	0.055537	0.513437	0.368230	0.283989	0.307651	0.347812	0.282908	0.213376
0.186706	0.183566	0.176642	-0.181338	0.076151	0.099779	0.087967	-0.012875	-0.009961	-0.166024	-0.297095	-0.139647	-0.195848	0.081596	0.104157	0.048094	-0.122190	0.028547	-0.076769	-0.407998	-0.513406	-0.361036	0.064780	0.244300	0.475043	0.717763	0.756345	0.768117	0.795329	0.562203	0.368579	0.254435	-0.294479	-0.226694	-0.632334	-0.628634	-0.379563	-0.204351	-0.051518	0.207556	0.322994	0.537277	0.599546	0.464612	0.395547	0.246524	0.068180	0.284590	-0.130908	-0.181805	-0.374676	-0.383089	-0.273637	-0.086003	-0.143997	-0.044297	0.025424	0.130279	0.153839	0.119127	0.027099	0.011642	-0.037846	0.186948	-0.264247	0.058780	-0.145333	0.024339	0.044325	0.039154	0.033403	0.123319	0.116255	0.190792	0.160684	0.146362	0.155660	0.180646	0.086000	0.269428	-0.408429	-0.051732	-0.079656	-0.057504	0.025743	0.061346	0.038565	0.085433	0.113954	0.159079	0.135440	0.124734	0.121981	0.096829	0.049859	0.274555	-0.353766	0.153821	0.170689	0.039806	0.009239	0.049003	0.056329	0.108767	0.141094	0.136521	0.156155	0.133613	0.069005	0.119616	0.162112	0.199297	-0.301366	0.380208	0.032895	0.005820	0.016059	0.009742	0.073932	0.115362	0.103551	0.083531	0.124169	0.098058	0.130304	0.196437	0.132981	0.128217	-0.064822	0.404715	0.231022	0.050089	0.070924	0.057053	0.072079	0.148840	0.117717	0.112553	0.118426	0.089959	0.103096	0.094364	0.101010	0.036642	0.163651	0.463031	0.282173	0.099835	0.070625	0.050791	0.006783	0.123915	0.093866	0.095222	0.152557	0.141469	0.134347	0.193488	0.111675	0.209304	0.246038	0.359157	0.209652	0.086620	0.094409	0.089249	0.100876	0.077441	0.103505	0.070453	0.155302	0.122938	0.098105	0.127026	0.109032	0.146421	0.232870	0.335667	0.344793	0.124510	0.094461	0.117255	0.108700	0.128559	0.167771	0.109423	0.100129	0.138594	0.094610	0.108254	0.096820	0.128211	0.131435	0.196102	0.148397	0.114150	-0.012172	-0.068805	0.029010	0.094960
-0.008752	0.112499	-0.002737	-0.003290	0.142514	-0.023947	-0.012164	-0.093537	-0.094144	-0.046823	0.139520	-0.008006	0.110914	0.150003	0.317733	0.353594	-0.092988	0.465096	0.617902	0.497451	0.524038	0.454290	0.388817	0.329176	0.145292	0.145274	-0.000991	-0.084134	0.377144	0.436472	0.344102	0.419651	0.169619	0.504231	0.585518	0.352566	0.306425	0.231682	0.194589	0.338079	0.230701	0.113833	-0.011225	0.107026	0.197558	0.277409	0.296243	0.310350	0.079368	0.401540	0.414709	-0.058157	0.155613	0.213191	0.084014	0.094502	0.099186	0.077088	-0.040293	0.123036	0.002020	0.141850	0.227816	0.172739	-0.017821	0.301054	0.299719	0.028722	0.141144	0.203748	0.223473	0.210972	0.188080	0.155728	0.148840	0.200577	0.203726	0.223554	0.208208	0.173268	0.181599	0.381665	0.301150	0.048262	0.134498	0.208139	0.229149	0.288530	0.265959	0.229711	0.210914	0.211980	0.205999	0.235730	0.220847	0.231556	0.180976	0.358914	0.252085	0.116472	0.186556	0.220896	0.270092	0.312027	0.231739	0.185359	0.178701	0.193139	0.202120	0.240090	0.193417	0.214224	0.072045	0.365554	0.079731	0.110904	0.150513	0.184720	0.260339	0.260228	0.180661	0.176362	0.164470	0.188452	0.207748	0.195568	0.125002	0.201827	-0.026152	0.154614	0.110844	0.105799	0.145057	0.166437	0.237384	0.236545	0.191149	0.201757	0.133964	0.169016	0.184265	0.229221	0.179415	0.201552	-0.093193	0.149491	0.104131	0.100011	0.158728	0.189147	0.213071	0.151429	0.161633	0.195318	0.163120	0.192381	0.180084	0.219478	0.191793	0.130588	0.067615	0.229728	0.202322	0.133403	0.176345	0.210732	0.223340	0.173684	0.182517	0.149548	0.176769	0.167215	0.151442	0.202704	0.169194	0.147292	0.190119	0.187562	0.145035	0.256247	0.184768	0.206214	0.216979	0.222614	0.218782	0.167542	0.181781	0.172433	0.175127	0.251801	0.275383	0.249438	0.245376	0.203748	0.293761	0.332565	0.396806	0.270199	0.240922	0.190174
-0.082010	-0.039959	0.045032	-0.043535	-0.104738	-0.164332	-0.051282	-0.019148	0.125476	-0.111958	-0.139444	-0.068643	-0.227378	0.019507	0.005919	0.188684	-0.275559	0.273846	0.512816	0.396056	0.396740	0.399702	0.428713	0.434410	0.361644	0.504680	0.655238	0.674069	0.679641	0.503933	0.278249	0.303542	0.033950	0.342311	0.214430	0.045904	0.103425	0.128845	0.073412	0.202168	0.059292	0.138224	0.071837	0.095081	0.085107	0.100649	0.014624	-0.042264	0.025437	0.269709	-0.179655	-0.388154	-0.126598	-0.124053	-0.130768	-0.176846	-0.178949	-0.102810	-0.208197	-0.092230	-0.213190	-0.112407	-0.227590	-0.145707	-0.143138	0.151998	0.103152	0.041699	0.084500	0.154138	0.030937	0.067500	0.039323	0.045937	0.096550	0.161917	0.188542	0.229197	0.026371	-0.079091	0.069648	0.060996	-0.012357	-0.003974	0.101888	0.122777	0.055910	0.103072	0.115307	0.057689	0.122671	0.092515	0.124111	0.182742	-0.029397	-0.148928	0.115814	0.365225	0.351650	0.082383	0.224499	0.201493	0.138807	0.145182	0.156381	0.131925	0.131675	0.141145	0.088223	0.175582	0.199779	0.019455	0.143646	0.319770	0.435513	0.183153	0.100785	0.143475	0.156191	0.086628	0.113675	0.138618	0.103061	0.137394	0.117688	0.233058	-0.008611	0.058304	0.207589	0.363473	0.352396	0.105472	0.105527	0.116258	0.074934	0.089320	0.120214	0.189256	0.116296	0.112386	0.100880	0.174945	-0.024059	0.061847	0.112542	0.432885	0.479005	0.279436	0.163698	0.072369	0.136699	0.116539	0.135082	0.194029	0.107529	0.129689	0.138019	0.162454	0.118130	0.038012	0.044681	0.435926	0.423604	0.291508	0.172837	0.160677	0.107561	0.112930	0.167716	0.211456	0.100422	0.102759	0.137092	0.038586	0.012061	0.066931	0.226245	0.477530	0.316096	0.229399	0.191439	0.128655	0.092816	0.148174	0.172892	0.181379	0.112900	0.116727	0.075227	0.078354	0.132446	0.140311	0.110431	0.427393	0.326908	0.214347	0.390579	0.333624	0.260712	0.349681
-0.029181	-0.159536	-0.134205	-0.123501	0.159023	0.270914	0.233460	0.149990	0.161146	-0.015009	0.200987	-0.024054	0.236472	0.424123	0.109396	0.265414	-0.149638	0.267933	0.602013	0.651592	0.529967	0.540289	0.275432	0.277537	0.021102	-0.034633	0.001973	-0.038123	0.298057	0.277051	0.305186	0.500179	0.137275	0.483277	0.615210	0.375814	0.506506	0.484017	0.318654	0.376478	0.353255	0.352091	0.392469	0.387122	0.455789	0.438919	0.432193	0.345877	0.055466	0.288136	0.334183	0.081929	0.157604	0.153124	0.210484	0.310074	0.351749	0.199397	0.206307	0.168512	0.180580	0.267857	0.216218	0.280246	0.071696	0.446767	0.443310	0.188788	0.192434	0.219402	0.173235	0.178375	0.287571	0.301177	0.259137	0.279420	0.235731	0.201687	0.163054	0.240701	0.173394	0.433604	0.332253	0.209925	0.268595	0.219467	0.167920	0.204073	0.235154	0.305154	0.224623	0.242287	0.245852	0.243743	0.211515	0.151179	0.183681	0.515918	0.257546	0.195237	0.268530	0.234193	0.226342	0.240379	0.240194	0.304210	0.306304	0.313306	0.238306	0.165029	0.136303	0.112309	0.289650	0.490541	0.248064	0.215055	0.205674	0.174400	0.208849	0.210933	0.214569	0.270580	0.294199	0.303245	0.212070	0.272641	0.157754	0.212508	0.249065	0.335459	0.197177	0.289720	0.209395	0.160491	0.227354	0.176863	0.183095	0.238548	0.211482	0.210988	0.160727	0.126314	0.091796	0.101861	0.056785	0.499532	0.329507	0.275945	0.220493	0.196575	0.257231	0.209359	0.226581	0.243923	0.205879	0.214975	0.094328	0.087860	0.083083	0.027232	-0.019220	0.483828	0.190273	0.262983	0.190106	0.163235	0.223195	0.195809	0.187197	0.204338	0.153971	0.133111	0.094601	0.151615	0.106550	0.117050	0.096970	0.457614	0.180300	0.306552	0.177390	0.187972	0.210374	0.200990	0.174711	0.152737	0.142560	0.115598	0.056994	0.144501	0.118163	0.127572	0.033232	0.389230	0.193964	0.110573	0.138522	0.245974	0.202733	0.147153
0.020699	0.010413	0.165019	-0.093877	-0.022801	-0.127366	-0.011519	-0.103264	-0.198423	-0.126248	-0.148216	-0.009440	-0.300821	-0.118228	-0.016075	0.194643	-0.086730	0.343068	0.460956	0.353610	0.218026	-0.028062	0.025483	0.042206	0.346234	0.681953	0.776467	0.883997	0.826192	0.769207	0.647298	0.441909	-0.048856	0.152278	-0.295014	-0.243015	-0.216465	-0.173760	-0.127465	-0.074189	0.111967	0.357551	0.529480	0.580309	0.497303	0.332902	0.031665	-0.025023	0.010091	0.089011	-0.245992	-0.412599	-0.292797	-0.297708	-0.308088	-0.216504	-0.230185	-0.190452	-0.168251	-0.132883	-0.148664	-0.070076	-0.296635	-0.214248	-0.038454	0.187094	0.072839	0.097740	0.028693	0.049251	-0.004755	0.023033	-0.007335	0.004190	-0.013495	-0.000288	0.022344	0.035270	-0.109035	-0.028045	-0.097627	0.089644	0.165462	0.240199	0.023875	0.022961	0.013835	0.001229	0.014459	0.019212	-0.010691	0.031526	0.008695	0.021140	-0.083376	-0.055967	-0.053510	0.211183	0.277522	0.212424	0.042034	0.039469	0.074424	0.021013	0.052053	0.042509	0.066906	0.065051	0.027406	0.038160	-0.016179	0.123128	-0.072149	0.301599	0.262746	0.172525	0.030313	0.003039	0.050095	-0.006343	0.003029	0.025464	0.036905	0.083709	0.065498	0.033433	-0.020324	0.124893	0.006759	0.343463	0.162745	0.062155	0.070400	0.048310	0.096154	0.008283	0.033071	0.023989	0.032956	0.134282	0.081697	0.138090	0.067543	0.060655	0.054482	0.312020	0.132630	0.011193	0.004861	0.034117	0.072440	0.059554	0.103856	0.085202	0.024489	0.150115	0.072478	0.137679	0.138631	0.062759	-0.019871	0.149797	0.159082	-0.014921	-0.030267	0.064396	0.041370	0.056453	0.093655	0.111803	0.100138	0.113582	0.045978	0.169316	0.095590	0.221078	0.078595	0.016149	0.177061	0.013918	0.045913	0.055825	0.063867	0.059082	0.075199	0.167844	0.164269	0.142452	0.072064	0.249770	0.147177	0.237414	0.068528	0.068043	0.218897	0.024945	0.180365	0.063505	0.125888	0.075857
-0.023881	0.017134	0.141742	0.196919	0.147369	0.030246	0.174994	0.151008	0.080465	0.295609	0.483988	0.459996	0.238018	0.271726	0.199358	0.210271	-0.032448	0.475706	0.603157	0.387489	0.491116	0.428785	0.329713	0.474466	0.134506	-0.171719	-0.186033	-0.340988	-0.306824	-0.132089	-0.022677	0.383487	0.180606	0.568997	0.394122	0.160017	0.473994	0.445509	0.185762	0.227765	0.157364	0.151580	0.198420	0.204440	0.413403	0.395982	0.287620	0.241593	0.190027	0.551196	0.423780	0.106404	0.313255	0.238195	0.274256	0.330925	0.160960	0.142719	0.205872	0.298894	0.352129	0.504690	0.309470	0.123027	0.086235	0.323651	0.187666	0.087407	0.143988	0.180928	0.186779	0.240309	0.223794	0.223712	0.198783	0.200819	0.234942	0.258465	0.200100	0.098761	0.097836	0.318490	0.250593	0.133311	0.154146	0.148481	0.186441	0.200087	0.251078	0.240555	0.203408	0.243113	0.333390	0.295768	0.249954	0.034728	0.057261	0.248639	0.278874	0.167176	0.147290	0.142716	0.133766	0.161756	0.167450	0.162263	0.180084	0.152659	0.177387	0.301943	0.120952	0.173858	0.043807	0.331879	0.178270	0.134834	0.090377	0.104223	0.105284	0.150895	0.137908	0.150010	0.147905	0.132582	0.129628	0.205802	0.205413	0.260176	0.087490	0.376045	0.243483	0.163178	0.116202	0.059964	0.117203	0.129829	0.161344	0.203636	0.154929	0.175287	0.187628	0.155096	0.127018	0.164609	0.038748	0.314041	0.290736	0.222408	0.101538	0.061754	0.096616	0.102253	0.162076	0.182608	0.177946	0.195064	0.190127	0.275181	0.197203	0.159296	-0.020477	0.286173	0.237413	0.304059	0.136342	0.099979	0.124170	0.135280	0.186078	0.213463	0.216973	0.238817	0.180915	0.161256	0.087921	0.189236	-0.144255	0.121396	0.192458	0.289557	0.016411	0.137462	0.127558	0.179499	0.197956	0.214046	0.275643	0.247782	0.198512	0.291305	0.164631	0.210520	-0.037872	0.248559	0.159615	0.124983	0.373343	0.254868	0.281174	0.286996
0.045724	0.147428	0.216899	0.251887	0.294233	0.366783	0.281930	0.176854	0.097812	0.102460	0.447257	0.231023	0.332381	0.464731	0.337074	0.433091	0.118486	0.279723	0.488822	0.430044	0.440468	0.419953	0.515822	0.522538	0.354890	0.178927	-0.275957	-0.283398	-0.025227	-0.003373	0.055642	0.260994	0.062521	0.187105	0.301705	0.493743	0.469071	0.447026	0.442216	0.477136	0.363249	0.165122	0.035129	0.168266	0.488704	0.564669	0.556970	0.507225	0.014965	0.405229	0.368344	0.171509	0.296542	0.365297	0.378326	0.267741	0.315938	0.182986	0.213282	0.347274	0.409116	0.496132	0.478286	0.437352	-0.029188	0.243559	0.139470	0.045237	0.261574	0.317178	0.266836	0.325701	0.321064	0.246936	0.244608	0.261966	0.241556	0.182117	0.196843	0.233103	0.019106	0.325391	0.147092	0.027795	0.307222	0.297599	0.264577	0.308703	0.292761	0.245903	0.284536	0.286107	0.345118	0.395388	0.270117	0.256829	0.121494	0.216424	0.328197	0.311280	0.285776	0.301196	0.321742	0.335061	0.256646	0.254590	0.277411	0.258227	0.264115	0.357906	0.273380	0.276049	-0.033862	0.264216	0.360662	0.247477	0.239078	0.244144	0.289862	0.318545	0.245915	0.266235	0.230544	0.210820	0.229092	0.277653	0.229318	0.220644	0.289901	0.236152	0.429544	0.290919	0.255736	0.299767	0.275813	0.294251	0.297561	0.294916	0.256942	0.228083	0.246744	0.223767	0.249593	0.236978	0.201458	0.110213	0.345848	0.355565	0.278323	0.308627	0.305484	0.299865	0.325915	0.268469	0.234200	0.229736	0.190255	0.177289	0.172758	0.307095	0.153145	0.396677	0.392685	0.325339	0.289545	0.314220	0.280025	0.255011	0.293593	0.228863	0.225166	0.204687	0.163379	0.147818	0.093834	0.248410	0.398326	0.309459	0.449020	0.448169	0.303590	0.337412	0.331133	0.249000	0.321541	0.221678	0.193074	0.188158	0.166169	0.211575	0.183379	0.245957	0.175719	0.325219	0.375379	0.253638	0.431957	0.384926	0.397660	0.237378
-0.057827	0.076292	0.132820	0.011640	-0.039799	-0.346889	-0.114167	-0.117661	0.096094	0.272706	0.253428	0.296337	0.125210	0.102488	0.014306	0.228361	-0.289151	0.392268	0.453572	0.165171	0.070686	0.074401	0.265021	0.419724	0.576185	0.668220	0.508893	0.481685	0.684562	0.611435	0.536162	0.387873	-0.083072	0.267958	-0.227373	-0.266014	-0.179520	0.089902	0.285939	0.293258	0.379726	0.277251	0.300654	0.371505	0.334545	0.365340	0.168750	0.210435	-0.048026	0.125852	-0.212117	-0.406329	-0.146090	-0.041466	-0.076674	-0.026333	-0.053332	-0.042390	0.092257	0.117742	0.002500	-0.015637	0.057311	-0.029698	0.053527	0.282935	-0.001656	0.115212	0.104460	0.142939	0.166359	0.140468	0.195114	0.196168	0.198047	0.148899	0.141340	0.128512	0.062054	0.112395	0.143263	0.334584	-0.024767	0.117554	0.121787	0.148400	0.179592	0.156812	0.179054	0.217431	0.215823	0.181117	0.132431	0.076840	0.078573	0.280836	0.034136	0.346078	0.151718	0.133376	0.120015	0.137931	0.139204	0.164992	0.190368	0.189487	0.200194	0.202430	0.169261	0.164894	0.166866	0.245791	-0.048974	0.322593	0.075401	0.064483	0.106335	0.128882	0.135261	0.201623	0.203741	0.193860	0.204888	0.189335	0.136717	0.145653	0.154169	0.235563	0.078920	0.321274	0.162679	0.100631	0.137095	0.129200	0.145685	0.212394	0.214043	0.244076	0.271712	0.266643	0.191893	0.197360	0.225582	0.235011	0.082609	0.335931	0.350013	0.257818	0.179273	0.130827	0.190857	0.211636	0.222756	0.227834	0.226627	0.210429	0.161645	0.259034	0.263207	0.224192	0.022450	0.385384	0.366118	0.250055	0.153419	0.152022	0.212804	0.207680	0.218923	0.210299	0.203678	0.166701	0.120162	0.220439	0.176664	0.119405	0.210192	0.547287	0.336754	0.228971	0.182367	0.186311	0.171892	0.204146	0.181645	0.183247	0.251972	0.212134	0.254521	0.254441	0.183181	0.275597	0.117302	0.544987	0.209707	0.175220	0.299737	0.299864	0.295731	0.206180
0.209141	0.362799	0.295685	0.277747	0.247453	0.167898	0.239868	0.115518	0.166547	-0.086899	0.004393	0.026042	-0.074329	0.231390	0.078014	0.213332	0.065678	0.300341	0.548418	0.305889	0.109728	0.338408	0.272329	0.372822	0.527252	0.341407	0.493700	0.536142	0.660314	0.677982	0.395872	0.408715	0.455282	0.693456	0.704324	0.619431	0.599550	0.598726	0.264504	0.354503	0.282597	0.310665	0.187840	0.204388	0.260998	0.218110	0.252115	0.029564	0.510140	0.633065	0.508823	0.424541	0.255037	0.223808	0.205090	0.205681	0.079453	0.081547	0.036371	-0.024348	-0.075017	-0.056694	-0.008529	-0.034318	0.229037	0.433491	0.473794	0.400678	0.220687	0.196348	0.192001	0.190743	0.136203	0.112710	0.070934	0.068207	0.129049	0.011382	-0.035563	-0.118581	0.224801	0.482870	0.403529	0.333989	0.207710	0.186961	0.168277	0.174385	0.125274	0.080266	0.073009	0.068841	0.135740	0.059875	0.043561	-0.099922	0.148047	0.393597	0.169898	0.102691	0.172779	0.171804	0.161855	0.187985	0.092112	0.078795	0.064953	0.056457	0.103747	0.045848	0.054984	-0.018191	0.124507	0.395078	0.189739	-0.050590	0.148125	0.174955	0.174364	0.129938	0.073700	0.075735	0.071537	0.050587	0.068651	0.088222	0.085868	-0.015277	0.186137	0.423995	0.355343	0.103427	0.151161	0.159533	0.134932	0.112127	0.090835	0.067500	0.095855	0.077939	0.074792	0.182810	0.147861	0.061641	0.154874	0.436333	0.368253	0.064446	0.146392	0.122975	0.123949	0.121228	0.091183	0.084750	0.096976	0.086097	0.107574	0.153254	0.128901	0.101014	0.003530	0.358654	0.320683	0.145581	0.139260	0.173675	0.165680	0.096189	0.093337	0.047556	0.110600	0.123621	0.088807	0.151115	0.150560	0.199737	0.180335	0.396855	0.304268	0.216750	0.136996	0.142837	0.194017	0.113082	0.082310	0.045059	0.057480	0.092305	0.193576	0.246111	0.196743	0.154220	0.102001	0.230416	0.251347	-0.096790	0.207323	0.382369	0.313543	0.187341
